ds,yhat,yhat_lower,yhat_upper
2020-05-24,17045.104240261473,-7836.160723846807,43466.48247838059
2020-05-25,14561.605718209663,-9103.81891604287,40099.04047344852
2020-05-26,15019.214483127515,-10126.573202496806,40743.22177738217
2020-05-27,10736.9523765627,-13682.591812326493,37633.633825125034
2020-05-28,1214.993890945425,-23755.749058940248,27858.905336482232
2020-05-29,8455.420598437142,-18002.29153753663,35235.06476899475
2020-05-30,10501.56842857112,-14396.906033231819,35841.510010067876
2020-05-31,17379.389911779203,-9219.585881918623,43684.235045749076
2020-06-01,15173.523885343144,-10184.695625724733,42650.91362647724
2020-06-02,15891.743474467556,-10804.118402307678,42388.27152018045
2020-06-03,11846.295037952696,-14972.722069493771,37180.27947031437
2020-06-04,2531.2598878448516,-22132.85683825264,27988.643167460337
2020-06-05,9943.471724298595,-17046.898207295948,37188.17987104384
2020-06-06,12122.00355359207,-12345.673034252402,38315.5066930336
2020-06-07,19089.642388231317,-6870.405873460619,43461.892912458046
2020-06-08,16929.04115769885,-9531.398586408173,39693.002080203645
2020-06-09,17647.216408780274,-8676.543355421833,43731.42179608077
2020-06-10,13556.903147156636,-11351.372509082437,37087.72629601939
2020-06-11,4153.898225404046,-22573.84232643127,31386.21903355306
2020-06-12,11437.925756681865,-12991.256082278554,36931.75465639919
2020-06-13,13452.039790990304,-11771.434841966013,40195.23066084607
2020-06-14,20223.98490774503,-3750.9339248629085,46922.574760412484
2020-06-15,17842.207332167483,-7888.040254941561,43517.52479655978
2020-06-16,18320.189067191168,-7928.553152120344,43503.21952572952
2020-06-17,13977.620932262747,-11162.660909710276,40683.73282247295
2020-06-18,4317.550954355149,-20250.585714725763,29610.92480275565
2020-06-19,11347.046992089994,-12917.54673468642,35288.97481821073
2020-06-20,13116.394444209856,-11675.672611765267,37986.97648489051
2020-06-21,19660.255367482252,-4668.342530169977,45121.68283918422
2020-06-22,17073.48718318439,-8463.572826648313,42384.1309110386
2020-06-23,17375.298783691585,-10014.272849786481,42909.89095411227
2020-06-24,12890.264849454283,-14382.784614569626,39769.028603538594
2020-06-25,3125.3392062350467,-21644.337454541554,26883.400928123585
2020-06-26,10090.40983245796,-15683.036165869964,35224.7419528676
2020-06-27,11837.419337664442,-15571.998282654815,39231.96943045449
2020-06-28,18401.479367851243,-7453.69040863057,44518.082591207
2020-06-29,15876.67834872928,-10911.749921068022,42662.52722239687
2020-06-30,16280.2606789637,-9490.69125478921,43424.767308648494
2020-07-01,11933.697543711813,-14618.175032775316,37951.38515374009
2020-07-02,2339.788617126913,-23373.01708968643,28798.341972168462
2020-07-03,9503.334824162077,-14181.12536802095,35717.70734546996
2020-07-04,11470.402730276228,-14658.81452352066,36171.235451107095
2020-07-05,18269.60504357616,-7111.832149678644,43926.177673405946
2020-07-06,15988.092054779025,-10295.052934436919,40840.71732543499
2020-07-07,16635.927055863187,-7586.3248552721325,41106.87163391055
2020-07-08,12527.360490748206,-12949.94653213667,39183.06267815543
2020-07-09,3158.1364899495857,-23082.37246890928,31586.454854248146
2020-07-10,10526.366299647654,-14731.996538210034,35355.4829470496
2020-07-11,12671.983624823795,-11962.725437249603,38308.62487494965
2020-07-12,19618.201083795117,-4884.093769647598,48001.78520525639
2020-07-13,17447.65772028799,-7730.200035430381,43930.07838075219
2020-07-14,18166.92627491661,-8868.080035651097,43590.55752496921
2020-07-15,14087.891288492698,-13369.908517335176,41035.34304757248
2020-07-16,4705.128768001334,-21660.243820112923,29638.597876082542
2020-07-17,12016.819841857661,-11952.196268210488,36614.08907172277
2020-07-18,14064.212235880468,-11110.238413231737,41767.35523449156
2020-07-19,20873.048505434912,-4402.044875584213,49822.66737174312
2020-07-20,18529.65164195757,-7607.157167721237,43949.69763695537
2020-07-21,19045.338343159452,-6899.785636354451,44210.72818445039
2020-07-22,14737.673477932625,-12032.455802411927,41271.404762703845
2020-07-23,5107.699741717233,-20995.768518987716,31284.495456446624
2020-07-24,12160.678909613656,-12252.445125311666,38057.76538827373
2020-07-25,13945.36310820633,-11334.769838042203,38177.8841643299
2020-07-26,20495.220116713277,-4408.189895647491,45315.88986526169
2020-07-27,17904.308738425374,-10690.39717194309,43749.52198254774
2020-07-28,18191.480156954352,-7009.681554865143,42601.1795520433
2020-07-29,13681.424485601954,-13032.387855279901,36891.14955686342
2020-07-30,3881.7020804554904,-21325.320376471238,30935.83635644724
2020-07-31,10803.301352550658,-14427.800561128019,35322.0619099054
2020-08-01,12499.746433793593,-13431.727750135893,37114.453397234516
2020-08-02,19008.18312072791,-5963.768908227286,47304.63752153743
2020-08-03,16425.14291044441,-9989.54668962394,44343.34877458906
2020-08-04,16770.664078663605,-7607.752556099094,43924.25888848901
2020-08-05,12369.291225711302,-13929.959280690015,38915.59461347874
2020-08-06,2727.0942046547643,-23621.924095110848,28537.52083671904
2020-08-07,9852.248600748117,-14908.693779330102,36849.7081299309
2020-08-08,11794.200633947286,-13515.86550889422,37178.24686093489
2020-08-09,18584.843521521685,-8629.225600133324,45206.49610617689
2020-08-10,16314.402863881949,-9853.800659671506,42212.10687307841
2020-08-11,16995.706949119456,-8452.633675438561,42296.181494026685
2020-08-12,12945.359626772304,-13234.93856263804,39113.9434857548
2020-08-13,3660.9522698644723,-21841.209798202963,29760.07087777591
2020-08-14,11141.852094904172,-14216.728375835806,35431.25722096175
2020-08-15,13428.584439829816,-12576.125710356215,38798.8631262114
2020-08-16,20544.230526743122,-4197.499593448878,45134.20161267934
2020-08-17,18570.53267340957,-9166.291108261392,43515.15848350531
2020-08-18,19512.37730019065,-6336.378819575177,44137.09949433113
2020-08-19,15679.168031946432,-11206.497689149584,41181.55984168399
2020-08-20,6562.220395341805,-19074.206784116577,30697.81526215185
2020-08-21,14155.71082269519,-13387.5907518214,40603.24001004026
2020-08-22,16496.193578176102,-9067.290252277977,42583.792566015785
2020-08-23,23604.103822644436,-889.864483982775,48991.54356442125
2020-08-24,21559.93622253501,-4481.032319110612,49241.24320769388
2020-08-25,22368.76770566897,-5682.148836841548,47600.064717436086
2020-08-26,18341.635770309425,-7535.568291952426,44343.28299520147
2020-08-27,8972.903824368821,-17661.209450163547,32706.170126403664
2020-08-28,16261.14710228072,-8480.105224235287,41382.201005579765
2020-08-29,18248.57444717095,-7091.41988751766,45727.38761564837
2020-08-30,24962.40662881187,-2071.869187308037,50653.200453692756
2020-08-31,22490.90377219253,-2462.5592547924552,48808.6513417593
2020-09-01,22847.714297098504,-1975.5300556930545,47785.54886992878
2020-09-02,18353.061099026483,-7026.458330537322,45381.835675847484
2020-09-03,8510.901182423511,-17989.273903066092,35292.43609177949
2020-09-04,15329.597319979355,-11333.21698747593,40490.049628431414
2020-09-05,16861.12220870917,-11776.02335728243,43509.17241584807
2020-09-06,23142.221006298845,-2968.437421696934,49762.13775471394
2020-09-07,20270.229933167044,-4821.878240528764,46738.03408056309
2020-09-08,20267.228223490907,-6808.825496466193,45669.70620734707
2020-09-09,15461.043691697414,-10067.114867104225,40633.11306929835
2020-09-10,5362.252208134898,-18344.047890771402,30997.667136433993
2020-09-11,11984.713190905317,-14271.750454757384,38616.630022753874
2020-09-12,13384.664489633458,-11341.890407038321,40128.23382423496
2020-09-13,19601.80476021608,-4012.0866477760087,45629.92019619586
2020-09-14,16735.062496447248,-10389.242833215954,42564.64347512699
2020-09-15,16806.72972429351,-7053.493540067054,41600.855514141775
2020-09-16,12143.48058388445,-12273.965615210109,36951.11790420276
2020-09-17,2253.4143029212246,-22900.610057254726,27051.44567131126
2020-09-18,9146.663160659285,-18462.69058884633,34676.76899581361
2020-09-19,10874.586645902851,-15532.867321333055,37552.34945822579
2020-09-20,17470.977133516277,-7245.887412257836,43666.97114813344
2020-09-21,15027.972950591922,-10307.170286950113,41878.967120344285
2020-09-22,15560.353112859877,-11212.290977089104,40252.548220816505
2020-09-23,11386.72990027506,-13301.276428221952,36311.12592282047
2020-09-24,2006.7744939832592,-24480.569845586615,30702.926752488238
2020-09-25,9422.011876890525,-17758.6717670924,36476.90518154388
2020-09-26,11675.201795146522,-14557.576748769494,37600.006997325305
2020-09-27,18791.726799896045,-7195.876379224951,46602.14629639855
2020-09-28,16855.679135741026,-10953.23041473548,42583.4934919584
2020-09-29,17874.316945887007,-7360.517136965595,43510.335271681324
2020-09-30,14159.402532755721,-13255.64840780465,37015.880040656746
2020-10-01,5204.554917553329,-21252.987794986388,30504.597867852215
2020-10-02,13006.150433519375,-12638.186250875931,40230.08448764147
2020-10-03,15602.786241184476,-9874.295337861096,40250.400616806386
2020-10-04,23016.726462103277,-3288.621249717813,47532.85201818665
2020-10-05,21330.021978770685,-4373.451326291465,46446.58372573952
2020-10-06,22548.974253824454,-3162.2083899618956,48025.009441684124
2020-10-07,18985.45638038856,-8417.432122623157,44336.961121679065
2020-10-08,10134.224638714719,-15664.767135772267,34710.76556112283
2020-10-09,17993.755845185828,-8413.542822199,44697.17321995038
2020-10-10,20605.62740096754,-6400.486826644655,44208.07634475896
2020-10-11,27995.862159585893,3009.916399099443,55453.53601604782
2020-10-12,26250.931921163574,2121.9366560895023,50837.67326225006
2020-10-13,27382.092927574155,492.927060992414,54069.366747265725
2020-10-14,23706.56977425793,-2735.5156458930046,48706.77773848211
2020-10-15,14724.724321687208,-8669.586770878768,41456.125916025354
2020-10-16,22440.748225493535,-2202.2232721691216,48671.61759298534
2020-10-17,24901.899271509104,1861.1101761131893,50324.476240495016
2020-10-18,32139.706793701305,8894.282958680651,58485.59675349015
2020-10-19,30245.84294747279,2094.9274362900574,55041.741076017046
2020-10-20,31236.3359316005,6439.170877469908,58207.07197215585
2020-10-21,27432.64399177585,914.9375614698542,52805.30878267656
2020-10-22,18338.72886680556,-6439.202946213521,44774.22522259023
2020-10-23,25961.66900042141,34.688992352947835,50538.359491298594
2020-10-24,28350.834016344113,3603.6946475867217,54778.68623382495
2020-10-25,35539.046637785716,7033.950316848211,60368.471813737786
2020-10-26,33618.429320485586,8310.074799631417,60049.48716016681
2020-10-27,34604.61178667232,9217.604231582776,60050.29340697734
2020-10-28,30817.818001481974,5026.495520130464,56483.02613017871
2020-10-29,21759.970597092728,-3843.0839775580307,47635.64301361142
2020-10-30,29435.352079354867,2933.0458070602576,55542.181672169405
2020-10-31,31889.84302446035,4326.3205447987175,57480.897283438295
2020-11-01,39152.161897820144,10110.488832011479,66671.80927605815
2020-11-02,37309.80199431063,11845.482078350924,62203.15920838376
2020-11-03,38373.33974214573,11408.100762664943,62567.14904195058
2020-11-04,34657.630833530624,10933.091426703311,61622.420268034824
2020-11-05,25659.0300215373,12.540895089761793,50342.82949619047
2020-11-06,33376.17170356243,7072.971551804433,56205.3062450673
2020-11-07,35849.329279545054,9696.823309158714,60322.162615308654
2020-11-08,43101.775726425076,16322.405339311392,69616.70394656947
2020-11-09,41215.83876198279,16950.327610050572,66432.33224659335
2020-11-10,42197.32280863807,16005.813666755344,67368.69494178111
2020-11-11,38356.81230878378,12920.024485132179,63744.370952730555
2020-11-12,29186.990462304362,4663.369705377998,53136.73808753881
2020-11-13,36683.508899788554,10476.15865833639,62729.95578383689
2020-11-14,38884.42484956846,11801.741545422314,61822.74238645208
2020-11-15,45811.6269973913,21126.0680324219,73310.43392511077
2020-11-16,43546.94236847556,20042.36503176555,68636.13679155
2020-11-17,44096.59560073231,20842.96056739674,69784.28148598259
2020-11-18,39772.53452766131,13681.846823991467,65650.11609285163
2020-11-19,30069.755718504937,3856.210870379793,56406.42489540737
2020-11-20,36987.16527706544,10852.959297963924,63161.07879036612
2020-11-21,38566.991454105046,12690.058519166216,63918.222367026945
2020-11-22,44836.17048096735,20890.272477742776,69651.63289115623
2020-11-23,41882.39836707206,19073.441296799214,67324.91094457345
2020-11-24,41718.52064898098,17356.62572108551,66088.26210307627
2020-11-25,36663.774827556634,8863.495171943196,62927.84881318502
2020-11-26,26221.020155405335,1032.000180566421,52484.91636118417
2020-11-27,32397.491278509733,6584.311912355504,57769.169245727935
